,Overs,Mdns,Runs,Wkts,Econ,Ave,Opposition,Ground,Bowler
9016,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Abu Dhabi,Sarfaraz Ahmed 
9017,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Providence,Sarfaraz Ahmed 
9018,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Providence,Sarfaraz Ahmed 
9019,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Providence,Sarfaraz Ahmed 
9020,0.0,0.0,0.0,0.0,0.0,0.0,India,Birmingham,Sarfaraz Ahmed 
9021,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Birmingham,Sarfaraz Ahmed 
9022,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Cardiff,Sarfaraz Ahmed 
9023,0.0,0.0,0.0,0.0,0.0,0.0,England,Cardiff,Sarfaraz Ahmed 
9024,0.0,0.0,0.0,0.0,0.0,0.0,India,The Oval,Sarfaraz Ahmed 
9025,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Dubai (DSC),Sarfaraz Ahmed 
9026,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Abu Dhabi,Sarfaraz Ahmed 
9027,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Abu Dhabi,Sarfaraz Ahmed 
9028,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Sharjah,Sarfaraz Ahmed 
9029,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Sharjah,Sarfaraz Ahmed 
9030,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Wellington,Sarfaraz Ahmed 
9031,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Nelson,Sarfaraz Ahmed 
9032,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Dunedin,Sarfaraz Ahmed 
9033,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Hamilton,Sarfaraz Ahmed 
9034,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Wellington,Sarfaraz Ahmed 
9041,0.0,0.0,0.0,0.0,0.0,0.0,India,Dubai (DSC),Sarfaraz Ahmed 
9042,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Abu Dhabi,Sarfaraz Ahmed 
9043,0.0,0.0,0.0,0.0,0.0,0.0,India,Dubai (DSC),Sarfaraz Ahmed 
9044,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Abu Dhabi,Sarfaraz Ahmed 
9045,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Abu Dhabi,Sarfaraz Ahmed 
9046,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Abu Dhabi,Sarfaraz Ahmed 
9047,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Dubai (DSC),Sarfaraz Ahmed 
9048,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Port Elizabeth,Sarfaraz Ahmed 
9049,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Durban,Sarfaraz Ahmed 
9050,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Centurion,Sarfaraz Ahmed 
9051,0.0,0.0,0.0,0.0,0.0,0.0,England,The Oval,Sarfaraz Ahmed 
9052,0.0,0.0,0.0,0.0,0.0,0.0,England,Southampton,Sarfaraz Ahmed 
9053,0.0,0.0,0.0,0.0,0.0,0.0,England,Bristol,Sarfaraz Ahmed 
9054,0.0,0.0,0.0,0.0,0.0,0.0,England,Nottingham,Sarfaraz Ahmed 
9055,9.0,0.0,52.0,2.0,5.77,26.0,West Indies,Providence,Shadab Khan
9056,10.0,1.0,40.0,1.0,4.0,40.0,West Indies,Providence,Shadab Khan
9057,8.0,0.0,57.0,2.0,7.12,28.5,West Indies,Providence,Shadab Khan
9058,10.0,0.0,52.0,1.0,5.2,52.0,India,Birmingham,Shadab Khan
9059,5.0,0.0,20.0,0.0,4.0,0.0,South Africa,Birmingham,Shadab Khan
9060,9.0,0.0,40.0,1.0,4.44,40.0,England,Cardiff,Shadab Khan
9061,7.0,0.0,60.0,2.0,8.57,30.0,India,The Oval,Shadab Khan
9062,7.0,0.0,26.0,1.0,3.71,26.0,Sri Lanka,Dubai (DSC),Shadab Khan
9063,9.0,1.0,47.0,3.0,5.22,15.66,Sri Lanka,Abu Dhabi,Shadab Khan
9064,10.0,0.0,37.0,2.0,3.7,18.5,Sri Lanka,Abu Dhabi,Shadab Khan
9065,8.0,0.0,29.0,2.0,3.62,14.5,Sri Lanka,Sharjah,Shadab Khan
9066,5.0,1.0,24.0,2.0,4.8,12.0,Sri Lanka,Sharjah,Shadab Khan
9067,9.0,0.0,49.0,0.0,5.44,0.0,New Zealand,Wellington,Shadab Khan
9068,4.0,0.0,29.0,0.0,7.25,0.0,New Zealand,Nelson,Shadab Khan
9069,10.0,0.0,51.0,2.0,5.1,25.5,New Zealand,Dunedin,Shadab Khan
9070,10.0,0.0,42.0,3.0,4.2,14.0,New Zealand,Hamilton,Shadab Khan
9071,10.0,0.0,35.0,0.0,3.5,0.0,New Zealand,Wellington,Shadab Khan
9078,1.3,0.0,6.0,1.0,4.0,6.0,India,Dubai (DSC),Shadab Khan
9079,8.0,0.0,54.0,0.0,6.75,0.0,India,Dubai (DSC),Shadab Khan
9080,10.0,0.0,52.0,1.0,5.2,52.0,Bangladesh,Abu Dhabi,Shadab Khan
9081,10.0,1.0,38.0,4.0,3.8,9.5,New Zealand,Abu Dhabi,Shadab Khan
9082,10.0,1.0,25.0,1.0,2.5,25.0,New Zealand,Abu Dhabi,Shadab Khan
9083,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Dubai (DSC),Shadab Khan
9084,10.0,0.0,41.0,1.0,4.1,41.0,South Africa,Port Elizabeth,Shadab Khan
9085,10.0,0.0,46.0,2.0,4.6,23.0,South Africa,Durban,Shadab Khan
9086,6.0,0.0,46.0,0.0,7.66,0.0,South Africa,Centurion,Shadab Khan
9087,9.0,0.0,42.0,2.0,4.66,21.0,South Africa,Johannesburg,Shadab Khan
9088,10.0,0.0,78.0,0.0,7.8,0.0,South Africa,Cape Town,Shadab Khan
9089,10.0,0.0,38.0,2.0,3.8,19.0,Afghanistan,Abu Dhabi,Shaheen Afridi
9090,6.0,0.0,42.0,0.0,7.0,0.0,India,Dubai (DSC),Shaheen Afridi
9091,10.0,1.0,47.0,2.0,4.7,23.5,Bangladesh,Abu Dhabi,Shaheen Afridi
9092,8.0,1.0,46.0,4.0,5.75,11.5,New Zealand,Abu Dhabi,Shaheen Afridi
9093,9.0,1.0,38.0,4.0,4.22,9.5,New Zealand,Abu Dhabi,Shaheen Afridi
9094,3.5,0.0,18.0,1.0,4.69,18.0,New Zealand,Dubai (DSC),Shaheen Afridi
9095,9.0,0.0,44.0,3.0,4.88,14.66,South Africa,Durban,Shaheen Afridi
9096,6.0,0.0,37.0,0.0,6.16,0.0,South Africa,Centurion,Shaheen Afridi
9097,8.0,1.0,24.0,2.0,3.0,12.0,South Africa,Johannesburg,Shaheen Afridi
9098,7.0,0.0,34.0,1.0,4.85,34.0,South Africa,Cape Town,Shaheen Afridi
9099,0.0,0.0,0.0,0.0,0.0,0.0,England,The Oval,Shaheen Afridi
9100,10.0,0.0,80.0,1.0,8.0,80.0,England,Southampton,Shaheen Afridi
9101,10.0,0.0,83.0,0.0,8.3,0.0,England,Bristol,Shaheen Afridi
9102,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Harare,Shai Hope
9104,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Bulawayo,Shai Hope
9106,0.0,0.0,0.0,0.0,0.0,0.0,England,North Sound,Shai Hope
9107,0.0,0.0,0.0,0.0,0.0,0.0,England,North Sound,Shai Hope
9108,0.0,0.0,0.0,0.0,0.0,0.0,England,Bridgetown,Shai Hope
9109,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Providence,Shai Hope
9110,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Providence,Shai Hope
9111,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Providence,Shai Hope
9112,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Gros Islet,Shai Hope
9113,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Gros Islet,Shai Hope
9114,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Gros Islet,Shai Hope
9115,0.0,0.0,0.0,0.0,0.0,0.0,India,Port of Spain,Shai Hope
9116,0.0,0.0,0.0,0.0,0.0,0.0,India,Port of Spain,Shai Hope
9117,0.0,0.0,0.0,0.0,0.0,0.0,India,North Sound,Shai Hope
9118,0.0,0.0,0.0,0.0,0.0,0.0,India,North Sound,Shai Hope
9119,0.0,0.0,0.0,0.0,0.0,0.0,India,Kingston,Shai Hope
9120,0.0,0.0,0.0,0.0,0.0,0.0,England,Manchester,Shai Hope
9121,0.0,0.0,0.0,0.0,0.0,0.0,England,Nottingham,Shai Hope
9122,0.0,0.0,0.0,0.0,0.0,0.0,England,Bristol,Shai Hope
9123,0.0,0.0,0.0,0.0,0.0,0.0,England,The Oval,Shai Hope
9124,0.0,0.0,0.0,0.0,0.0,0.0,England,Southampton,Shai Hope
9125,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Whangarei,Shai Hope
9126,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Christchurch,Shai Hope
9127,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Christchurch,Shai Hope
9131,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Harare,Shai Hope
9134,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,Harare,Shai Hope
9135,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Providence,Shai Hope
9136,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Providence,Shai Hope
9137,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Basseterre,Shai Hope
9138,0.0,0.0,0.0,0.0,0.0,0.0,India,Guwahati,Shai Hope
9139,0.0,0.0,0.0,0.0,0.0,0.0,India,Visakhapatnam,Shai Hope
9140,0.0,0.0,0.0,0.0,0.0,0.0,India,Pune,Shai Hope
9141,0.0,0.0,0.0,0.0,0.0,0.0,India,Mumbai (BS),Shai Hope
9142,0.0,0.0,0.0,0.0,0.0,0.0,India,Thiruvananthapuram,Shai Hope
9143,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dhaka,Shai Hope
9144,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dhaka,Shai Hope
9145,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Sylhet,Shai Hope
9146,0.0,0.0,0.0,0.0,0.0,0.0,England,Bridgetown,Shai Hope
9147,0.0,0.0,0.0,0.0,0.0,0.0,England,Bridgetown,Shai Hope
9148,0.0,0.0,0.0,0.0,0.0,0.0,England,St George's,Shai Hope
9149,0.0,0.0,0.0,0.0,0.0,0.0,England,St George's,Shai Hope
9150,0.0,0.0,0.0,0.0,0.0,0.0,England,Gros Islet,Shai Hope
9152,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dublin,Shai Hope
9154,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dublin (Malahide),Shai Hope
9155,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Dublin (Malahide),Shai Hope
9160,2.0,0.0,23.0,0.0,11.5,0.0,Sri Lanka,Mohali,Shakib Al Hasan 
9161,5.0,0.0,12.0,0.0,2.4,0.0,West Indies,Jaipur,Shakib Al Hasan 
9176,10.0,0.0,44.0,0.0,4.4,0.0,India,Port of Spain,Shakib Al Hasan 
9177,10.0,0.0,49.0,1.0,4.9,49.0,Sri Lanka,Port of Spain,Shakib Al Hasan 
9179,0.5,0.0,14.0,0.0,16.8,0.0,Australia,North Sound,Shakib Al Hasan 
9180,3.0,0.0,33.0,0.0,11.0,0.0,New Zealand,North Sound,Shakib Al Hasan 
9181,10.0,0.0,49.0,2.0,4.9,24.5,South Africa,Providence,Shakib Al Hasan 
9182,6.0,0.0,19.0,0.0,3.16,0.0,England,Bridgetown,Shakib Al Hasan 
9184,8.0,0.0,38.0,1.0,4.75,38.0,West Indies,Bridgetown,Shakib Al Hasan 
9185,9.0,0.0,43.0,2.0,4.77,21.5,India,Dhaka,Shakib Al Hasan 
9186,7.0,0.0,40.0,0.0,5.71,0.0,India,Dhaka,Shakib Al Hasan 
9187,8.0,0.0,50.0,0.0,6.25,0.0,Sri Lanka,Colombo (PSS),Shakib Al Hasan 
9188,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,Colombo (RPS),Shakib Al Hasan 
9189,8.0,0.0,43.0,1.0,5.37,43.0,Sri Lanka,Colombo (RPS),Shakib Al Hasan 
9190,9.4,0.0,56.0,3.0,5.79,18.66,New Zealand,Auckland,Shakib Al Hasan 
9191,10.0,0.0,55.0,0.0,5.5,0.0,New Zealand,Napier,Shakib Al Hasan 
9192,1.0,0.0,16.0,0.0,16.0,0.0,New Zealand,Queenstown,Shakib Al Hasan 
9193,8.5,0.0,29.0,1.0,3.28,29.0,South Africa,Chattogram,Shakib Al Hasan 
9194,8.0,0.0,28.0,0.0,3.5,0.0,South Africa,Dhaka,Shakib Al Hasan 
9195,9.2,1.0,47.0,0.0,5.03,0.0,South Africa,Dhaka,Shakib Al Hasan 
9199,10.0,0.0,52.0,1.0,5.2,52.0,Pakistan,Lahore,Shakib Al Hasan 
9200,5.0,0.0,29.0,1.0,5.8,29.0,Pakistan,Faisalabad,Shakib Al Hasan 
9201,10.0,1.0,50.0,2.0,5.0,25.0,Pakistan,Lahore,Shakib Al Hasan 
9202,9.0,1.0,34.0,1.0,3.77,34.0,Pakistan,Multan,Shakib Al Hasan 
9203,10.0,0.0,52.0,0.0,5.2,0.0,Pakistan,Karachi,Shakib Al Hasan 
9204,10.0,0.0,46.0,2.0,4.6,23.0,Australia,Darwin,Shakib Al Hasan 
9205,6.4,0.0,38.0,2.0,5.7,19.0,Australia,Darwin,Shakib Al Hasan 
9206,10.0,0.0,25.0,0.0,2.5,0.0,Australia,Darwin,Shakib Al Hasan 
9207,10.0,0.0,30.0,1.0,3.0,30.0,New Zealand,Dhaka,Shakib Al Hasan 
9208,10.0,0.0,20.0,2.0,2.0,10.0,New Zealand,Dhaka,Shakib Al Hasan 
9209,10.0,0.0,41.0,2.0,4.1,20.5,New Zealand,Chattogram,Shakib Al Hasan 
9210,10.0,0.0,48.0,2.0,4.8,24.0,South Africa,Potchefstroom,Shakib Al Hasan 
9211,10.0,0.0,67.0,0.0,6.7,0.0,South Africa,Benoni,Shakib Al Hasan 
9213,6.0,0.0,24.0,0.0,4.0,0.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9214,10.0,2.0,22.0,2.0,2.2,11.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9218,8.0,0.0,26.0,1.0,3.25,26.0,West Indies,Roseau,Shakib Al Hasan 
9219,10.0,2.0,42.0,1.0,4.2,42.0,West Indies,Roseau,Shakib Al Hasan 
9220,9.4,2.0,28.0,0.0,2.89,0.0,West Indies,Basseterre,Shakib Al Hasan 
9231,10.0,0.0,43.0,0.0,4.3,0.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9232,10.0,0.0,45.0,1.0,4.5,45.0,India,Dhaka,Shakib Al Hasan 
9233,8.0,2.0,27.0,0.0,3.37,0.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9234,10.0,0.0,58.0,1.0,5.8,58.0,India,Dhaka,Shakib Al Hasan 
9235,9.0,0.0,62.0,1.0,6.88,62.0,New Zealand,Napier,Shakib Al Hasan 
9236,3.0,0.0,13.0,0.0,4.33,0.0,New Zealand,Dunedin,Shakib Al Hasan 
9237,10.0,0.0,33.0,4.0,3.3,8.25,New Zealand,Christchurch,Shakib Al Hasan 
9238,10.0,1.0,42.0,1.0,4.2,42.0,England,Dhaka,Shakib Al Hasan 
9239,10.0,2.0,32.0,3.0,3.2,10.66,England,Dhaka,Shakib Al Hasan 
9240,10.0,0.0,45.0,1.0,4.5,45.0,England,Chattogram,Shakib Al Hasan 
9241,10.0,0.0,49.0,2.0,4.9,24.5,India,Dambulla,Shakib Al Hasan 
9242,10.0,0.0,49.0,1.0,4.9,49.0,Sri Lanka,Dambulla,Shakib Al Hasan 
9243,10.0,0.0,73.0,2.0,7.3,36.5,Pakistan,Dambulla,Shakib Al Hasan 
9244,10.0,0.0,35.0,2.0,3.5,17.5,England,Nottingham,Shakib Al Hasan 
9245,10.0,0.0,40.0,2.0,4.0,20.0,England,Bristol,Shakib Al Hasan 
9246,10.0,0.0,75.0,0.0,7.5,0.0,England,Birmingham,Shakib Al Hasan 
9250,8.0,0.0,41.0,4.0,5.12,10.25,New Zealand,Dhaka,Shakib Al Hasan 
9251,9.0,1.0,45.0,2.0,5.0,22.5,New Zealand,Dhaka,Shakib Al Hasan 
9252,10.0,0.0,54.0,3.0,5.4,18.0,New Zealand,Dhaka,Shakib Al Hasan 
9253,10.0,1.0,35.0,2.0,3.5,17.5,New Zealand,Dhaka,Shakib Al Hasan 
9258,10.0,0.0,61.0,1.0,6.1,61.0,India,Dhaka,Shakib Al Hasan 
9260,0.2,0.0,1.0,0.0,3.0,0.0,West Indies,Dhaka,Shakib Al Hasan 
9261,10.0,0.0,49.0,2.0,4.9,24.5,England,Chattogram,Shakib Al Hasan 
9263,10.0,0.0,46.0,2.0,4.6,23.0,South Africa,Dhaka,Shakib Al Hasan 
9264,10.0,0.0,34.0,0.0,3.4,0.0,Australia,Dhaka,Shakib Al Hasan 
9265,7.0,1.0,35.0,1.0,5.0,35.0,Australia,Dhaka,Shakib Al Hasan 
9266,7.0,0.0,48.0,0.0,6.85,0.0,Australia,Dhaka,Shakib Al Hasan 
9272,10.0,0.0,50.0,0.0,5.0,0.0,West Indies,Dhaka,Shakib Al Hasan 
9273,10.0,1.0,30.0,2.0,3.0,15.0,West Indies,Dhaka,Shakib Al Hasan 
9274,5.0,0.0,16.0,4.0,3.2,4.0,West Indies,Chattogram,Shakib Al Hasan 
9275,9.4,3.0,42.0,2.0,4.34,21.0,Pakistan,Dhaka,Shakib Al Hasan 
9276,10.0,0.0,27.0,1.0,2.7,27.0,Pakistan,Dhaka,Shakib Al Hasan 
9277,10.0,2.0,21.0,1.0,2.1,21.0,Pakistan,Chattogram,Shakib Al Hasan 
9278,10.0,0.0,41.0,2.0,4.1,20.5,Pakistan,Dhaka,Shakib Al Hasan 
9279,10.0,0.0,63.0,0.0,6.3,0.0,India,Dhaka,Shakib Al Hasan 
9280,10.0,1.0,56.0,2.0,5.6,28.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9281,10.0,1.0,39.0,2.0,3.9,19.5,Pakistan,Dhaka,Shakib Al Hasan 
9285,7.0,0.0,29.0,2.0,4.14,14.5,Sri Lanka,Dhaka,Shakib Al Hasan 
9286,10.0,1.0,46.0,1.0,4.6,46.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9287,10.0,2.0,53.0,1.0,5.3,53.0,Pakistan,Dhaka,Shakib Al Hasan 
9288,10.0,0.0,27.0,0.0,2.7,0.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9289,6.0,0.0,27.0,2.0,4.5,13.5,India,Dhaka,Shakib Al Hasan 
9290,2.3,0.0,8.0,1.0,3.2,8.0,India,Dhaka,Shakib Al Hasan 
9291,7.2,0.0,27.0,3.0,3.68,9.0,India,Dhaka,Shakib Al Hasan 
9297,8.5,0.0,43.0,2.0,4.86,21.5,Afghanistan,Canberra,Shakib Al Hasan 
9298,10.0,0.0,55.0,0.0,5.5,0.0,Sri Lanka,Melbourne,Shakib Al Hasan 
9300,10.0,0.0,41.0,0.0,4.1,0.0,England,Adelaide,Shakib Al Hasan 
9301,8.5,1.0,55.0,4.0,6.22,13.75,New Zealand,Hamilton,Shakib Al Hasan 
9302,10.0,0.0,58.0,1.0,5.8,58.0,India,Melbourne,Shakib Al Hasan 
9303,9.2,0.0,45.0,1.0,4.82,45.0,Pakistan,Dhaka,Shakib Al Hasan 
9304,10.0,0.0,51.0,2.0,5.1,25.5,Pakistan,Dhaka,Shakib Al Hasan 
9305,10.0,0.0,34.0,2.0,3.4,17.0,Pakistan,Dhaka,Shakib Al Hasan 
9306,8.0,0.0,33.0,2.0,4.12,16.5,India,Dhaka,Shakib Al Hasan 
9307,7.0,0.0,33.0,0.0,4.71,0.0,India,Dhaka,Shakib Al Hasan 
9308,9.0,1.0,33.0,1.0,3.66,33.0,India,Dhaka,Shakib Al Hasan 
9309,5.0,1.0,27.0,0.0,5.4,0.0,South Africa,Dhaka,Shakib Al Hasan 
9310,10.0,0.0,30.0,0.0,3.0,0.0,South Africa,Dhaka,Shakib Al Hasan 
9311,8.0,0.0,33.0,3.0,4.12,11.0,South Africa,Chattogram,Shakib Al Hasan 
9313,10.0,0.0,26.0,2.0,2.6,13.0,Afghanistan,Dhaka,Shakib Al Hasan 
9314,10.0,0.0,47.0,4.0,4.7,11.75,Afghanistan,Dhaka,Shakib Al Hasan 
9315,6.0,0.0,34.0,0.0,5.66,0.0,Afghanistan,Dhaka,Shakib Al Hasan 
9316,10.0,0.0,59.0,2.0,5.9,29.5,England,Dhaka,Shakib Al Hasan 
9317,9.0,0.0,50.0,1.0,5.55,50.0,England,Dhaka,Shakib Al Hasan 
9318,8.0,0.0,45.0,0.0,5.62,0.0,England,Chattogram,Shakib Al Hasan 
9319,10.0,0.0,69.0,3.0,6.9,23.0,New Zealand,Christchurch,Shakib Al Hasan 
9320,10.0,0.0,45.0,2.0,4.5,22.5,New Zealand,Nelson,Shakib Al Hasan 
9321,8.0,0.0,55.0,0.0,6.87,0.0,New Zealand,Nelson,Shakib Al Hasan 
9322,8.0,0.0,33.0,1.0,4.12,33.0,Sri Lanka,Dambulla,Shakib Al Hasan 
9323,10.0,0.0,59.0,0.0,5.9,0.0,Sri Lanka,Dambulla,Shakib Al Hasan 
9324,8.0,0.0,41.0,0.0,5.12,0.0,Sri Lanka,Colombo (SSC),Shakib Al Hasan 
9326,10.0,1.0,50.0,0.0,5.0,0.0,New Zealand,Dublin,Shakib Al Hasan 
9328,8.0,0.0,41.0,2.0,5.12,20.5,New Zealand,Dublin,Shakib Al Hasan 
9329,8.0,0.0,62.0,0.0,7.75,0.0,England,The Oval,Shakib Al Hasan 
9330,0.0,0.0,0.0,0.0,0.0,0.0,Australia,The Oval,Shakib Al Hasan 
9331,10.0,0.0,52.0,0.0,5.2,0.0,New Zealand,Cardiff,Shakib Al Hasan 
9332,9.0,0.0,54.0,0.0,6.0,0.0,India,Birmingham,Shakib Al Hasan 
9333,8.0,0.0,48.0,0.0,6.0,0.0,South Africa,Kimberley,Shakib Al Hasan 
9334,10.0,0.0,60.0,2.0,6.0,30.0,South Africa,Paarl,Shakib Al Hasan 
9335,10.0,0.0,56.0,0.0,5.6,0.0,South Africa,East London,Shakib Al Hasan 
9337,8.0,1.0,47.0,3.0,5.87,15.66,Sri Lanka,Dhaka,Shakib Al Hasan 
9339,1.0,0.0,10.0,0.0,10.0,0.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9340,5.0,0.0,20.0,0.0,4.0,0.0,Sri Lanka,Dhaka,Shakib Al Hasan 
9341,7.0,0.0,43.0,0.0,6.14,0.0,West Indies,Providence,Shakib Al Hasan 
9342,9.0,1.0,45.0,2.0,5.0,22.5,West Indies,Providence,Shakib Al Hasan 
9343,10.0,0.0,45.0,0.0,4.5,0.0,West Indies,Basseterre,Shakib Al Hasan 
9344,9.2,0.0,31.0,1.0,3.32,31.0,Sri Lanka,Dubai (DSC),Shakib Al Hasan 
9345,10.0,1.0,42.0,4.0,4.2,10.5,Afghanistan,Abu Dhabi,Shakib Al Hasan 
9346,9.2,0.0,44.0,1.0,4.71,44.0,India,Dubai (DSC),Shakib Al Hasan 
9347,9.0,0.0,55.0,1.0,6.11,55.0,Afghanistan,Abu Dhabi,Shakib Al Hasan 
9348,10.0,0.0,36.0,1.0,3.6,36.0,West Indies,Dhaka,Shakib Al Hasan 
9349,10.0,0.0,28.0,0.0,2.8,0.0,West Indies,Dhaka,Shakib Al Hasan 
9350,9.0,0.0,40.0,2.0,4.44,20.0,West Indies,Sylhet,Shakib Al Hasan 
9351,10.0,0.0,33.0,1.0,3.3,33.0,West Indies,Dublin,Shakib Al Hasan 
9352,10.0,1.0,27.0,1.0,2.7,27.0,West Indies,Dublin (Malahide),Shakib Al Hasan 
9354,9.0,1.0,43.0,1.0,4.77,43.0,Australia,Bridgetown,Shannon Gabriel
9355,5.0,1.0,17.0,3.0,3.4,5.66,South Africa,Bridgetown,Shannon Gabriel
9356,7.0,0.0,58.0,2.0,8.28,29.0,Australia,Bridgetown,Shannon Gabriel
9357,8.0,0.0,53.0,1.0,6.62,53.0,Pakistan,Sharjah,Shannon Gabriel
9358,5.0,0.0,37.0,0.0,7.4,0.0,Pakistan,Abu Dhabi,Shannon Gabriel
9359,8.1,0.0,31.0,3.0,3.79,10.33,Sri Lanka,Harare,Shannon Gabriel
9361,5.0,0.0,29.0,1.0,5.8,29.0,Sri Lanka,Bulawayo,Shannon Gabriel
9362,10.0,0.0,58.0,2.0,5.8,29.0,England,North Sound,Shannon Gabriel
9363,3.0,0.0,17.0,1.0,5.66,17.0,England,North Sound,Shannon Gabriel
9364,10.0,0.0,69.0,0.0,6.9,0.0,Pakistan,Providence,Shannon Gabriel
9365,10.0,1.0,50.0,2.0,5.0,25.0,Pakistan,Providence,Shannon Gabriel
9366,10.0,0.0,60.0,2.0,6.0,30.0,Pakistan,Providence,Shannon Gabriel
9367,8.0,2.0,21.0,1.0,2.62,21.0,Afghanistan,Gros Islet,Shannon Gabriel
9368,7.4,0.0,25.0,2.0,3.26,12.5,Afghanistan,Gros Islet,Shannon Gabriel
9369,10.0,0.0,57.0,0.0,5.7,0.0,New Zealand,Whangarei,Shannon Gabriel
9370,10.0,0.0,75.0,0.0,7.5,0.0,New Zealand,Christchurch,Shannon Gabriel
9371,4.0,0.0,37.0,0.0,9.25,0.0,New Zealand,Christchurch,Shannon Gabriel
9373,10.0,0.0,58.0,1.0,5.8,58.0,Bangladesh,Dublin,Shannon Gabriel
9375,3.0,0.0,30.0,2.0,10.0,15.0,Bangladesh,Dublin (Malahide),Shannon Gabriel
9376,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Kingstown,Shaun Marsh
9377,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,St George's,Shaun Marsh
9378,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,St George's,Shaun Marsh
9379,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Basseterre,Shaun Marsh
9380,0.0,0.0,0.0,0.0,0.0,0.0,West Indies,Basseterre,Shaun Marsh
9381,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Darwin,Shaun Marsh
9382,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Darwin,Shaun Marsh
9383,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,Darwin,Shaun Marsh
9384,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Melbourne,Shaun Marsh
9385,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Hobart,Shaun Marsh
9386,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Sydney,Shaun Marsh
9387,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Adelaide,Shaun Marsh
9388,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,Perth,Shaun Marsh
9389,0.0,0.0,0.0,0.0,0.0,0.0,New Zealand,Perth,Shaun Marsh
9390,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,Dubai (DSC),Shaun Marsh
