,Runs,BF,SR,4s,6s
3168,0.17630421212498593,0.22609996967769497,0.18156280815907552,0.3994857774427492,-0.32920502622593995
3169,-0.9308926105424953,-1.1061410118762371,1.778261931896457,-0.9321334806997481,-0.32920502622593995
3170,-0.503112019966423,-0.44002052109927103,-0.15947972312463696,-0.6658096290712486,0.8804320468833278
3171,-1.107037559603231,-1.2048255290283802,-2.395335478918207,-1.1984573323282475,-0.32920502622593995
3172,0.2014677762765196,0.5468246504221601,-0.2423554431393853,0.6658096290712486,-0.32920502622593995
3173,1.7112816253685394,1.9284078905521636,0.21316290284095804,0.9321334806997481,-0.32920502622593995
3174,0.27695846873112057,0.20142884038965916,0.43138242460641024,0.13316192581424974,2.0900691199925956
3175,-0.9057290463909616,-0.9827853654360582,-0.010422672738398954,-0.9321334806997481,-0.32920502622593995
3176,1.208010342337866,1.4103141755034123,0.1678495595235418,1.997428887213746,-0.32920502622593995
3177,0.8053933159133275,0.9662338483187682,0.15026082757796563,0.6658096290712486,-0.32920502622593995
3178,-1.107037559603231,-1.229496658316416,-2.395335478918207,-1.1984573323282475,-0.32920502622593995
3179,2.6674970631268184,1.8297233734000204,1.2106526840256626,3.0627242937277437,-0.32920502622593995
3180,-0.02500430108728338,0.02873093537340873,0.11806450469453826,0.13316192581424974,-0.32920502622593995
3181,0.025322827215783945,0.5714957797101958,-0.5577601617566649,-0.3994857774427492,0.8804320468833278
3182,1.3338281630955344,1.4103141755034123,0.3070688445842881,1.1984573323282475,0.8804320468833278
3183,-0.7799112256332933,-0.6867318139796288,-0.6337792574536462,-0.9321334806997481,-0.32920502622593995
3184,-0.02500430108728338,-0.1686380989308775,0.585805528806553,0.3994857774427492,-0.32920502622593995
3185,-0.6792569690271586,-0.8347585897078434,0.7721268417893505,-0.3994857774427492,-0.32920502622593995
3186,1.962917266883876,1.5583409512316269,0.8231043530214437,1.1984573323282475,0.8804320468833278
3187,-1.107037559603231,-1.2048255290283802,-2.395335478918207,-1.1984573323282475,-0.32920502622593995
3188,-0.5534391482694903,0.3741267454059096,-1.386517361904148,-0.6658096290712486,-0.32920502622593995
3190,-0.5534391482694903,-0.8594297189958793,1.9768059230109258,-0.13316192581424974,-0.32920502622593995
3191,0.9312111366709959,1.1636028826230544,0.09391726253196764,1.1984573323282475,-0.32920502622593995
3192,-0.5282755841179566,-0.56337616753945,0.14400043146174382,-0.6658096290712486,-0.32920502622593995
3193,-1.0818739954516972,-1.1554832704523086,-1.4017211810435444,-1.1984573323282475,-0.32920502622593995
3194,-1.107037559603231,-1.229496658316416,-2.395335478918207,-1.1984573323282475,-0.32920502622593995
3195,0.8305568800648612,0.5221535211341243,0.8377119439592954,1.1984573323282475,-0.32920502622593995
3196,-0.654093404875625,-0.5387050382514141,-0.4790580391527312,-0.6658096290712486,-0.32920502622593995
3197,-0.8554019180878942,-0.9827853654360582,0.585805528806553,-0.9321334806997481,-0.32920502622593995
3198,0.050486391367317605,0.0040598060853729535,0.34731424818857226,0.3994857774427492,-0.32920502622593995
3199,-1.0315468671486299,-1.1308121411642729,-0.15947972312463696,-1.1984573323282475,-0.32920502622593995
3200,-1.0315468671486299,-1.1554832704523086,0.585805528806553,-1.1984573323282475,-0.32920502622593995
3201,1.3589917272470682,2.002421278416271,-0.16544200514008656,0.6658096290712486,-0.32920502622593995
3202,-0.07533142939035072,-0.0452824524906986,0.15085705577951045,0.3994857774427492,-0.32920502622593995
3203,0.5285941102464572,0.9415627190307325,-0.19346473061269923,0.13316192581424974,0.8804320468833278
3204,1.4093188555501355,1.6570254683837702,0.15264574038414538,0.9321334806997481,-0.32920502622593995
3205,-0.7799112256332933,-0.8347585897078434,0.026841589858160545,-0.3994857774427492,-0.32920502622593995
3206,1.6357909329139384,1.9777501491282352,0.10405314195823193,0.9321334806997481,0.8804320468833278
3207,1.434482419701669,1.2869585290632335,0.5562922328300781,1.7311050355852464,-0.32920502622593995
3208,0.10081351967038493,0.2754422282537665,-0.04977373404036558,-0.13316192581424974,-0.32920502622593995
3211,-0.503112019966423,-0.5140339089633784,0.07155870497403194,-0.13316192581424974,-0.32920502622593995
3213,-0.6792569690271586,-0.5387050382514141,-0.5854847731285051,-0.6658096290712486,-0.32920502622593995
3215,0.17630421212498593,0.6208380382862674,-0.36815959366537016,-0.6658096290712486,-0.32920502622593995
3216,-0.1508221218449517,0.5961669089982317,-0.8645195714515427,-0.9321334806997481,-0.32920502622593995
3217,1.887426574429275,2.1011057955684143,0.23224220529039652,2.7964004420992445,-0.32920502622593995
3218,-0.8050747897848269,-0.7360740725557003,-0.606650874283351,-0.6658096290712486,-0.32920502622593995
3219,-0.9057290463909616,-0.9087719775719508,-0.5610394168651621,-0.9321334806997481,-0.32920502622593995
3220,-0.8554019180878942,-0.6867318139796288,-1.0404068909073034,-0.9321334806997481,-0.32920502622593995
3221,1.4596459838532028,1.6076832098076985,0.24863848083288262,1.1984573323282475,-0.32920502622593995
